"sample_list","sig_list","expected_list","fitsig_list","actual_list","diff"
"COLO678","SBS5",0.734512342426585,0.734512342426585,0.743396226415094,0.00888388398850892
"sysucc-679T","SBS1",0.0907907707046009,0.0907907707046009,0.0996563573883162,0.0088655866837153
"TCGA-D5-6539-01A-11D-1719-10","SBS1",0.365968054280517,0.365968054280517,0.357142857142857,0.00882519713766
"TCGA-G4-6299-01A-11D-1771-10","SBS5",0.761832601941822,0.761832601941822,0.770642201834862,0.00880959989303998
"TCGA-A6-2671-01A-01D-1408-10","SBS1",0.514550530766293,0.514550530766293,0.505747126436782,0.00880340432951099
"TCGA-F4-6805-01A-11D-1835-10","SBS1",0.352158335616439,0.352158335624375,0.343434343434343,0.00872399218209602
"587238","SBS5",0.333474151274781,0.333474151274781,0.324776785714286,0.00869736556049505
"TCGA-AA-3877-01A-01W-0995-10","SBS1",0.462560245687098,0.462560245687098,0.453872053872054,0.00868819181504404
"587238","SBS1",0.222340952998369,0.222340952998369,0.231026785714286,0.008685832715917
"T3446","SBS1",0.252726583455666,0.252726583455666,0.244060475161987,0.008666108293679
"sysucc-882T","SBS15",0.15665328484728,0.15665328484728,0.147987371744278,0.00866591310300199
"LIM2551","SBS1",0.165646017273528,0.165646017275405,0.15699100572363,0.00865501154989801
"T2955","SBS1",0.359422132707596,0.359422132707596,0.368055555555556,0.00863342284796004
"sysucc-715T","SBS5",0.862276547074053,0.862276547074053,0.870886075949367,0.00860952887531397
"P100","SBS10a",0.38566421476382,0.38566421476382,0.39426523297491,0.00860101821108999
"LS411","SBS1",0.127154747804155,0.127154747804155,0.118589743589744,0.008565004214411
"sysucc-867T","SBS5",0.81362275434271,0.813622754342717,0.805074971164937,0.00854778317777305
"TCGA-F5-6571-01A-12D-1826-10","SBS1",0.451931286837838,0.451931286858302,0.443396226415094,0.00853506042274399
"TCGA-CM-5860-01A-01D-1650-10","SBS1",0.464739935439384,0.464739935439384,0.45625,0.00848993543938403
"SKCO-1","SBS1",0.205811177211003,0.205811177211003,0.214285714285714,0.00847453707471099
"TCGA-AA-A02R-01A-01W-A00E-09","SBS1",0.24980380747714,0.24980380747714,0.241353936718175,0.008449870758965
"TCGA-D5-6928-01A-11D-1924-10","SBS1",0.208969184585349,0.208969184585349,0.200571700809909,0.00839748377544
"TCGA-DM-A288-01A-11D-A16V-10","SBS40",0.568210209226427,0.568210209228574,0.576576576576577,0.00836636735015006
"TCGA-AG-A011-01A-01W-A00K-09","SBS40",0.625375104672336,0.625375104674828,0.617021276595745,0.00835382807659102
"sysucc-627T","SBS5",0.891204074186879,0.891204074186879,0.882871536523929,0.00833253766294995
"TCGA-AA-3663-01A-01D-1719-10","SBS5",0.389666257501554,0.389666257501554,0.381334459459459,0.008331798042095
"587298","SBS1",0.459311858854218,0.459311858861278,0.450980392156863,0.00833146669735502
"TCGA-AG-3894-01A-01W-1073-09","SBS1",0.322594641071096,0.322594641071096,0.330882352941176,0.00828771187008004
"CoCM-1","SBS1",0.197958194750684,0.197958194751243,0.189710610932476,0.008247583818208
"526LT","SBS1",0.20156972656207,0.20156972656207,0.20979020979021,0.00822048322814001
"T3724","SBS1",0.204459297292145,0.204459297304899,0.196274420717856,0.00818487657428899
"C106","SBS5",0.727569120741434,0.727569120741434,0.719387755102041,0.00818136563939298
"sysucc-1465T","SBS1",0.128483375765883,0.128483375777538,0.1203125,0.008170875765883
"TCGA-QG-A5Z1-01A-11D-A28G-10","SBS40",0.304440872655369,0.304440872655389,0.296296296296296,0.00814457635907301
"TCGA-AA-3950-01A-02W-0995-10","SBS44",0.46060872565485,0.46060872565485,0.46875,0.00814127434515
"TCGA-DC-6158-01A-11D-1657-10","SBS2",0.0933088168765159,0.0933088168765159,0.101449275362319,0.0081404584858031
"TCGA-AA-3655-01A-02D-1719-10","SBS1",0.445570528982728,0.445570529010486,0.453703703703704,0.00813317472097602
"sysucc-715T","SBS1",0.121008164129571,0.121008164129571,0.129113924050633,0.00810575992106199
"TCGA-AZ-6599-01A-11D-1771-10","SBS1",0.17307616174175,0.17307616174175,0.181159420289855,0.00808325854810499
"T3246","SBS1",0.394975969206194,0.394975969206194,0.386904761904762,0.00807120730143202
"TCGA-DM-A285-01A-11D-A16V-10","SBS1",0.276148369959806,0.276148369959807,0.268085106382979,0.00806326357682702
"LS174T","SBS1",0.158345816036739,0.158345816036739,0.150316455696203,0.008029360340536
"TCGA-CA-5255-01A-11D-1835-10","SBS5",0.618653186580362,0.618653186580362,0.626666666666667,0.00801348008630509
"TCGA-DM-A1D8-01A-11D-A152-10","SBS1",0.29070833779049,0.290708337797087,0.298701298701299,0.00799296091080903
"TCGA-AA-3949-01A-01W-0995-10","SBS15",0.548678248322546,0.54867824834755,0.556650246305419,0.00797199798287307
"TCGA-G4-6293-01A-11D-1719-10","SBS1",0.34989106735275,0.34989106735275,0.341935483870968,0.00795558348178199
"HT115","SBS15",0.194791313691898,0.194791313691898,0.202733860342556,0.00794254665065799
"TCGA-AA-3660-01A-01D-1719-10","SBS40",0.244903386784083,0.244903386785638,0.252808988764045,0.00790560197996201
"TCGA-AA-3815-01A-01W-0995-10","SBS1",0.290632753078642,0.290632753078642,0.298533218291631,0.00790046521298898
"LIM2405","SBS5",0.585686136655316,0.585686136655316,0.593556381660471,0.00787024500515499
"TCGA-CK-4952-01A-01D-1719-10","SBS40",0.357540782201534,0.357540782201534,0.365384615384615,0.00784383318308096
"sysucc-1072T","SBS1",0.0682567396330135,0.0682567396371539,0.0760869565217391,0.00783021688872559
"TCGA-A6-6651-01A-21D-1835-10","SBS1",0.328455562543881,0.328455562543881,0.336283185840708,0.00782762329682701
"T2568","SBS1",0.263015968761196,0.263015968761196,0.270833333333333,0.007817364572137
"TCGA-AA-3496-01A-21D-1835-10","SBS1",0.361961007828002,0.361961007828002,0.354166666666667,0.00779434116133498
"HT115","SBS10b",0.374378869392594,0.374378869392594,0.366600790513834,0.00777807887876003
"sysucc-311T","SBS28",0.227931481879766,0.227931481879766,0.220213291899145,0.00771818998062102
"HT115","SBS28",0.0857525850820057,0.0857525850820057,0.0780632411067194,0.0076893439752863
"C135","SBS1",0.413649346218798,0.413649346218798,0.421287444231995,0.00763809801319698
"TCGA-CM-5861-01A-01D-1650-10","SBS1",0.187819187629582,0.187819187629582,0.180185084376701,0.007634103252881
"TCGA-NH-A5IV-01A-42D-A36X-10","SBS1",0.351097921184349,0.351097921184349,0.358723958333333,0.00762603714898397
"TCGA-CK-5915-01A-11D-1650-10","SBS5",0.383356754997049,0.383356754997049,0.390977443609023,0.00762068861197396
"T222","SBS1",0.513689397312247,0.513689397314314,0.521276595744681,0.00758719843243394
"sysucc-1484T","SBS1",0.109369981395483,0.109369981395483,0.116951379763469,0.00758139836798601
"587362","SBS1",0.570566285489154,0.570566285489154,0.578125,0.007558714510846
"TCGA-AA-3968-01A-01W-0995-10","SBS40",0.602928053594999,0.602928053595442,0.595375722543353,0.00755233105164599
"587376","SBS28",0.248582070284741,0.248582070284741,0.256122559067861,0.00754048878312003
"TCGA-D5-6534-01A-21D-1924-10","SBS40",0.657517433589275,0.657517433589275,0.66504854368932,0.00753111010004504
"TCGA-AG-3902-01A-01W-1073-09","SBS1",0.247160209323676,0.247160209323676,0.254658385093168,0.00749817576949202
"T3202","SBS1",0.274617027834258,0.274617027834258,0.282078472958643,0.00746144512438501
"TCGA-CM-4751-01A-02D-1835-10","SBS1",0.531024588260564,0.531024588260564,0.538461538461538,0.00743695020097401
"SNU-C4","SBS44",0.482723358804274,0.482723358813456,0.49009900990099,0.00737565109671595
"TCGA-AA-A010-01A-01D-A17O-10","SBS10b",0.234623806615435,0.234623806615435,0.241952694291304,0.00732888767586901
"sysucc-657T","SBS5",0.891281464512339,0.891281464512339,0.883971291866029,0.00731017264631006
"TCGA-G4-6586-01A-11D-1771-10","SBS5",0.301871947793097,0.301871947793784,0.309130122214234,0.00725817442113702
"TCGA-AA-A01P-01A-21D-A17O-10","SBS44",0.370309417560845,0.370309417560845,0.363063063063063,0.00724635449778199
"TCGA-AA-A01R-01A-21D-A17O-10","SBS5",0.16035370308113,0.16035370308113,0.167584579071597,0.00723087599046698
"TCGA-A6-2686-01A-01D-1408-10","SBS1",0.350544310695451,0.350544310695451,0.357717349674454,0.00717303897900301
"RW2982","SBS1",0.204317153565414,0.204317153565414,0.211469534050179,0.00715238048476499
"C547","SBS1",0.3712280865745,0.3712280865745,0.378378378378378,0.007150291803878
"CRC-02T","SBS1",0.228644512466032,0.228644512466032,0.221509433962264,0.00713507850376802
"sysucc-1364T","SBS10a",0.535173482980311,0.535173482980311,0.52807028100367,0.00710320197664094
"T3535","SBS1",0.262345219530751,0.262345219530752,0.269447576099211,0.00710235656845998
"TCGA-CL-5917-01A-11D-1657-10","SBS5",0.492806734439835,0.492806734439835,0.485714285714286,0.00709244872554904
"TCGA-G4-6294-01A-11D-1806-10","SBS1",0.192912074954906,0.192912074954906,0.2,0.00708792504509401
"C135","SBS5",0.188074249888317,0.188074249888317,0.181007010834927,0.00706723905338999
"587282","SBS5",0.615163454028154,0.615163454028154,0.622222222222222,0.00705876819406803
"TCGA-AA-A01P-01A-21D-A17O-10","SBS1",0.378229259222247,0.378229259222247,0.371171171171171,0.00705808805107599
"TCGA-DM-A28F-01A-11D-A16V-10","SBS5",0.212167503338845,0.212167503338845,0.219219219219219,0.00705171588037401
"T1154","SBS5",0.608233863364507,0.608233863364507,0.615274803711635,0.00704094034712799
"C125","SBS1",0.28014632050847,0.28014632050847,0.287179487179487,0.007033166671017
"T3351","SBS1",0.456084655776399,0.456084655776399,0.449101796407186,0.006982859369213
"T3152","SBS1",0.362095418342969,0.362095418353926,0.369077306733167,0.00698188839019803
"TCGA-A6-3809-01A-01D-A270-10","SBS44",0.39418497470603,0.39418497470736,0.387205387205387,0.00697958750064298
"Gp2D","SBS21",0.338242496947202,0.338242496947202,0.345127719962157,0.00688522301495503
"TCGA-CK-6746-01A-11D-1835-10","SBS1",0.248345058361832,0.248345058373102,0.241473396998636,0.006871661363196
"587336","SBS1",0.361017219070937,0.361017219092756,0.367785234899329,0.00676801582839204
"587398","SBS1",0.470514659430578,0.470514659430578,0.463768115942029,0.00674654348854903
"587220","SBS5",0.214153166933973,0.214153166934027,0.220893141945774,0.00673997501180101
"TCGA-A6-6652-01A-11D-1771-10","SBS5",0.320553851805447,0.320553851805447,0.327272727272727,0.00671887546728001
"587352","SBS5",0.694215993549658,0.694215993549658,0.6875,0.00671599354965802
"TCGA-DM-A280-01A-12D-A16V-10","SBS17b",0.129943391511642,0.129943391523795,0.136612021857924,0.00666863034628201
"TCGA-G4-6628-01A-11D-1835-10","SBS44",0.465977335404429,0.465977335407384,0.472518457752256,0.006541122347827
"TCGA-AA-3695-01A-01W-0900-09","SBS5",0.156775086982314,0.156775086982314,0.150234741784038,0.00654034519827598
"HT115","SBS10a",0.170870528956634,0.170870528956634,0.177371541501976,0.00650101254534202
"TCGA-AY-6196-01A-11D-1719-10","SBS40",0.670936368071326,0.670936368071326,0.67741935483871,0.00648298676738401
"T2417","SBS1",0.538122833180237,0.53812283321304,0.531645569620253,0.00647726355998401
"TCGA-F4-6461-01A-11D-1771-10","SBS1",0.347064277534383,0.347064277534383,0.353535353535354,0.00647107600097097
"sysucc-1317T","SBS1",0.119151531088917,0.119151531088917,0.112730216555353,0.00642131453356401
"TCGA-G4-6306-01A-11D-1771-10","SBS1",0.513085581613702,0.513085581617581,0.506666666666667,0.00641891494703495
"sysucc-966T","SBS1",0.102051442948598,0.102051442948598,0.108465608465608,0.00641416551701
"T3011","SBS1",0.502204438996128,0.502204438996128,0.495798319327731,0.00640611966839699
"TCGA-AA-3680-01A-01W-0900-09","SBS1",0.466578111461688,0.466578111461688,0.472972972972973,0.00639486151128504
"sysucc-1028T","SBS5",0.940088440805033,0.940088440805033,0.933742331288344,0.0063461095166889
"sysucc-771T","SBS1",0.196483387515643,0.196483387515643,0.190140845070423,0.00634254244522001
"262LT","SBS1",0.146889325126878,0.146889325126878,0.153225806451613,0.00633648132473499
"C91","SBS1",0.397429390343608,0.397429390343608,0.40375,0.00632060965639197
"TCGA-A6-6649-01A-11D-1771-10","SBS1",0.548972067769761,0.548972067769761,0.542682926829268,0.00628914094049304
"TCGA-F4-6569-01A-11D-1771-10","SBS17b",0.0930592294843018,0.0930592294843018,0.0993377483443709,0.0062785188600691
"LS411","SBS44",0.559621608800077,0.559621608800077,0.565883190883191,0.00626158208311389
"TCGA-CK-4950-01A-01D-1719-10","SBS1",0.335257350759939,0.335257350759939,0.329004329004329,0.00625302175560999
"TCGA-AA-3966-01A-01W-1073-09","SBS1",0.19637067562583,0.19637067562583,0.20260492040521,0.00623424477938
"TCGA-AG-A026-01A-32W-A096-10","SBS17b",0.0526423896199189,0.0526423896199189,0.0464285714285714,0.0062138181913475
"TCGA-G4-6311-01A-11D-1719-10","SBS1",0.334709936902621,0.334709936902621,0.328502415458937,0.00620752144368403
"T1221","SBS1",0.488947764474752,0.488947764474752,0.482758620689655,0.006189143785097
"TCGA-A6-5666-01A-01D-1650-10","SBS40",0.459993098777843,0.459993098777843,0.453846153846154,0.00614694493168899
"T204","SBS10b",0.17599545258621,0.17599545258621,0.18213058419244,0.00613513160623
"TCGA-G4-6321-01A-11D-1719-10","SBS1",0.529938958759517,0.529938958759517,0.523809523809524,0.00612943494999307
"sysucc-1315T","SBS5",0.824168415237339,0.824168415238029,0.830294530154278,0.00612611491693904
"sysucc-1397T","SBS1",0.239944984710915,0.239944984710915,0.233884648006785,0.00606033670413
"T3246","SBS5",0.607063127557777,0.607063127557777,0.613095238095238,0.006032110537461
"TCGA-AD-6963-01A-11D-1924-10","SBS1",0.411196050451766,0.411196050470395,0.405172413793103,0.00602363665866301
"T3502","SBS5",0.476137652170584,0.47613765217065,0.470149253731343,0.00598839843924104
"sysucc-1925T","SBS1",0.126284730623457,0.126284730623457,0.132241813602015,0.00595708297855801
"sysucc-627T","SBS1",0.123069567358696,0.123069567358696,0.117128463476071,0.00594110388262499
"TCGA-F4-6703-01A-11D-1835-10","SBS20",0.143187268975479,0.143187268975479,0.137313432835821,0.005873836139658
"TCGA-AA-A022-01A-21D-A17O-10","SBS15",0.15675340491132,0.15675340491132,0.150904392764858,0.005849012146462
"TCGA-A6-5661-01A-01D-1650-10","SBS5",0.144649092976691,0.144649092976691,0.13880320789636,0.00584588508033101
"TCGA-5M-AAT6-01A-11D-A40P-10","SBS1",0.42917250883088,0.42917250883088,0.434988179669031,0.00581567083815104
"TCGA-F4-6570-01A-11D-1771-10","SBS5",0.342872422073272,0.342872422073272,0.348681055155875,0.00580863308260299
"TCGA-D5-5538-01A-01D-1650-10","SBS1",0.317587514062759,0.317587514062759,0.323353293413174,0.005765779350415
"sysucc-1364T","SBS5",0.0821002327101637,0.0821002327101637,0.087851254588122,0.0057510218779583
"TCGA-AA-3842-01A-01W-0995-10","SBS1",0.421726383617754,0.421726383617754,0.416,0.00572638361775402
"TCGA-AA-3984-01A-02D-1981-10","SBS10a",0.225293680160451,0.225293680160451,0.21959548200683,0.00569819815362102
"T407","SBS1",0.335230696685969,0.335230696696098,0.329563812600969,0.00566688408499999
"TCGA-AZ-4615-01A-01D-1408-10","SBS20",0.20787422473936,0.20787422473936,0.213483146067416,0.00560892132805602
"TCGA-AZ-6606-01A-11D-1835-10","SBS17a",0.0674615063936749,0.0674615063938004,0.0618556701030928,0.0056058362905821
"C24","SBS44",0.328652881769299,0.328652881769299,0.334254143646409,0.00560126187710996
"C23","SBS1",0.382203307352844,0.382203307387478,0.376623376623377,0.005579930729467
"TCGA-DM-A28F-01A-11D-A16V-10","SBS1",0.204638095993185,0.204638095993185,0.21021021021021,0.005572114217025
"T3091","SBS5",0.224726875359425,0.224726875359425,0.230272596843616,0.005545721484191
"TCGA-AG-3592-01A-02D-1733-10","SBS1",0.477788534505528,0.477788534505528,0.483333333333333,0.00554479882780501
"TCGA-SS-A7HO-01A-21D-A36X-10","SBS40",0.588076117024105,0.588076117024105,0.593607305936073,0.00553118891196802
"sysucc-679T","SBS5",0.905838989860174,0.905838989860174,0.900343642611684,0.00549534724848999
"587298","SBS5",0.554507356189114,0.554507356189719,0.549019607843137,0.00548774834597698
"T3502","SBS10b",0.14379310072094,0.143793100721205,0.149253731343284,0.005460630622344
"C547","SBS5",0.379958110445059,0.379958110445059,0.374517374517374,0.00544073592768501
"TCGA-AA-A010-01A-01D-A17O-10","SBS10a",0.335400020290652,0.335400020290652,0.340832295927441,0.005432275636789
"TCGA-AA-3841-01A-01W-0900-09","SBS1",0.481615037419003,0.481615037419003,0.476190476190476,0.00542456122852703
"TCGA-AA-3712-01A-21D-1719-10","SBS2",0.157041571635107,0.157041571635107,0.16243654822335,0.00539497658824298
"TCGA-DM-A1D4-01A-21D-A152-10","SBS1",0.477981565351943,0.477981565351943,0.483333333333333,0.00535176798138998
"HDC54","SBS1",0.239101673395782,0.239101673395782,0.233766233766234,0.00533543962954799
"T2269","SBS15",0.0977927362743513,0.0977927362743513,0.0924684542586751,0.0053242820156762
"T3118","SBS1",0.397681783179092,0.397681783203134,0.403003754693367,0.00532197151427505
"T263","SBS15",0.235537002857798,0.235537002857798,0.230240549828179,0.00529645302961901
"TCGA-F4-6461-01A-11D-1771-10","SBS5",0.651757482615268,0.651757482615268,0.646464646464647,0.00529283615062104
"sysucc-1421T","SBS1",0.111984311304609,0.111984311304768,0.106719367588933,0.005264943715676
"T3557","SBS1",0.480457232581142,0.480457232581142,0.485714285714286,0.00525705313314401
"TCGA-A6-5656-01A-21D-A270-10","SBS1",0.557617313301238,0.557617313301238,0.562874251497006,0.005256938195768
"sysucc-774T","SBS5",0.848902968934458,0.848902968934591,0.85413744740533,0.00523447847087199
"TCGA-AM-5821-01A-01D-1650-10","SBS5",0.367371408026345,0.367371408027975,0.372597644141351,0.005226236115006
"sysucc-1317T","SBS44",0.291796434527743,0.291796434527743,0.286581663630844,0.00521477089689903
"TCGA-G4-6628-01A-11D-1835-10","SBS1",0.223007079409948,0.223007079416684,0.21780147662018,0.00520560278976798
"TCGA-AZ-4315-01A-01D-1408-10","SBS1",0.0115135688508894,0.0115135688508894,0.00632717624247372,0.00518639260841568
"TCGA-D5-6530-01A-11D-1719-10","SBS44",0.354378353608463,0.354378353608463,0.359550561797753,0.00517220818929004
"TCGA-AG-3731-01A-11D-1733-10","SBS1",0.436505385872193,0.436505385872193,0.441624365482233,0.00511897961003999
"T368","SBS5",0.276843487492848,0.276843487494718,0.281961471103327,0.00511798361047899
"TCGA-AY-6197-01A-11D-1719-10","SBS5",0.446728231223862,0.446728231223925,0.441616766467066,0.00511146475679602
"CCK81","SBS44",0.34027444617497,0.34027444617497,0.34535026628431,0.00507582010933999
"TCGA-AA-3492-01A-01D-1408-10","SBS1",0.251414584855444,0.251414584855444,0.25648628613788,0.005071701282436
"sysucc-274T","SBS44",0.406411016260206,0.406411016260206,0.411456232351755,0.00504521609154901
"TCGA-AA-3862-01A-01W-0995-10","SBS17b",0.153692206053337,0.153692206053337,0.158730158730159,0.005037952676822
"TCGA-AA-3846-01A-01W-0995-10","SBS1",0.426459360511255,0.426459360549981,0.421428571428571,0.00503078908268401
"TCGA-AA-3966-01A-01W-1073-09","SBS5",0.500760276658498,0.500760276658498,0.505788712011577,0.00502843535307906
"T1232","SBS5",0.496191622844025,0.496191622845118,0.491228070175439,0.004963552668586
"sysucc-810T","SBS1",0.15018495242235,0.150184952422368,0.155124653739612,0.00493970131726201
"TCGA-D5-6540-01A-11D-1719-10","SBS5",0.280611539728287,0.280611539730136,0.275682704811443,0.00492883491684398
"sysucc-1128T","SBS5",0.833889630531666,0.833889630531666,0.828967642526965,0.00492198800470101
"TCGA-DM-A280-01A-12D-A16V-10","SBS1",0.33387954172577,0.333879541747216,0.33879781420765,0.00491827248187998
"sysucc-882T","SBS1",0.0140364760651515,0.0140364760651515,0.0189423835832676,0.0049059075181161
"sysucc-1150T","SBS1",0.0589728333740974,0.0589728333740974,0.0541195476575121,0.0048532857165853
"TCGA-AZ-4315-01A-01D-1408-10","SBS10b",0.391432446511752,0.391432446511752,0.396264924992346,0.00483247848059398
"TCGA-AA-3855-01A-01W-0995-10","SBS40",0.492990847090274,0.492990847090275,0.497797356828194,0.00480650973791996
"TCGA-A6-5661-01A-01D-1650-10","SBS44",0.489065734629049,0.489065734629049,0.484268969771746,0.00479676485730302
"TCGA-DC-6157-01A-11D-1657-10","SBS40",0.35130420516274,0.35130420516274,0.356060606060606,0.004756400897866
"TCGA-AA-3952-01A-01W-0995-10","SBS1",0.273719832399316,0.273719832399316,0.268965517241379,0.00475431515793701
"sysucc-311T","SBS10a",0.266947560812943,0.266947560812943,0.271699978812063,0.00475241799911996
"sysucc-1067T","SBS1",0.186312478915331,0.186312478915507,0.191056910569106,0.004744431653775
"sysucc-1450T","SBS1",0.129128216775851,0.129128216787546,0.124401913875598,0.00472630290025301
"T3104","SBS5",0.525908260441798,0.525908260441798,0.530612244897959,0.00470398445616105
"sysucc-1925T","SBS5",0.863056014753355,0.863056014753355,0.867758186397985,0.00470217164462994
"TCGA-G4-6320-01A-11D-1719-10","SBS20",0.175281281454094,0.175281281454094,0.170596393897365,0.00468488755672899
"TCGA-AD-6889-01A-11D-1924-10","SBS1",0.294709717161634,0.294709717161634,0.290076335877863,0.004633381283771
"TCGA-AA-3848-01A-01W-0900-09","SBS30",0.116274636374334,0.116274636376803,0.111650485436893,0.00462415093744099
"LIM2405","SBS15",0.307030931762433,0.307030931762433,0.311648079306072,0.00461714754363901
"sysucc-1972T","SBS17b",0.0858339917236712,0.0858339917236712,0.08125,0.0045839917236712
"587316","SBS1",0.497924520010664,0.49792452001819,0.493346980552712,0.00457753945795203
"TCGA-A6-6780-01A-11D-A270-10","SBS5",0.360900714179691,0.360900714180905,0.356329537843269,0.00457117633642201
"TCGA-D5-6531-01A-11D-1719-10","SBS1",0.470969681897572,0.470969681908267,0.466403162055336,0.00456651984223599
"T204","SBS1",0.523436558355867,0.523436558355867,0.518900343642612,0.00453621471325505
"587222","SBS10a",0.446675550372365,0.446675550375713,0.442206654991243,0.004468895381122
"sysucc-919T","SBS1",0.0271986065810192,0.0271986065810192,0.022729715206878,0.0044688913741412
"TCGA-CI-6624-01C-11D-1826-10","SBS13",0.0316997035746052,0.0316997035746052,0.0272479564032698,0.0044517471713354
"sysucc-867T","SBS1",0.190507032500476,0.190507032500498,0.194925028835063,0.004417996334587
"TCGA-CI-6621-01A-11D-1826-10","SBS1",0.430368546674282,0.43036854670044,0.434782608695652,0.00441406202137001
"587284","SBS1",0.0283302709190525,0.0283302709190525,0.0327188940092166,0.0043886230901641
"T3149","SBS5",0.504345411488728,0.504345411488728,0.5,0.00434541148872802
"TCGA-G4-6321-01A-11D-1719-10","SBS40",0.471845493990705,0.471845493990705,0.476190476190476,0.00434498219977097
"T2643","SBS1",0.251229873501887,0.251229873501887,0.246913580246914,0.00431629325497301
"TCGA-AD-A5EJ-01A-11D-A28G-10","SBS1",0.285293948452354,0.285293948452396,0.289592760180996,0.00429881172864199
"sysucc-325T","SBS1",0.169684119177933,0.169684119177933,0.16542948038176,0.00425463879617299
"TCGA-AG-3882-01A-01W-0899-10","SBS1",0.318526158550911,0.318526158550911,0.314285714285714,0.00424044426519699
"TCGA-D5-6537-01A-11D-1719-10","SBS1",0.548954614301729,0.548954614334966,0.553191489361702,0.00423687505997306
"587222","SBS1",0.0453751200104974,0.0453751200106641,0.0411558669001751,0.0042192531103223
"TCGA-AD-6899-01A-11D-1924-10","SBS1",0.455348546950064,0.455348546950064,0.451162790697674,0.00418575625238998
"TCGA-AA-A022-01A-21D-A17O-10","SBS5",0.235188125135056,0.235188125135056,0.231007751937985,0.00418037319707099
"T2987","SBS1",0.564040940647824,0.564040940682413,0.568181818181818,0.00414087753399406
"TCGA-4T-AA8H-01A-11D-A40P-10","SBS1",0.421301241499486,0.421301241499486,0.425414364640884,0.004113123141398
"T3262","SBS5",0.280009740739908,0.280009740739947,0.284116331096197,0.00410659035628902
"TCGA-F5-6465-01A-11D-1733-10","SBS1",0.289182251179308,0.289182251179581,0.293233082706767,0.004050831527459
"T231","SBS1",0.352263827280217,0.352263827280217,0.348214285714286,0.00404954156593101
"TCGA-5M-AAT4-01A-11D-A40P-10","SBS1",0.355590485581346,0.355590485581346,0.3515625,0.00402798558134598
"T1182","SBS1",0.265218273643856,0.265218273643856,0.269230769230769,0.00401249558691302
"HT115","SBS5",0.179223512233389,0.179223512233389,0.175230566534914,0.003992945698475
"TCGA-CK-5913-01A-11D-1650-10","SBS1",0.386205674256143,0.386205674261981,0.390197926484449,0.00399225222830601
"T368","SBS1",0.263974237725186,0.263974237749133,0.267950963222417,0.00397672549723099
"TCGA-AF-2687-01A-02D-1733-10","SBS1",0.367513481452983,0.367513481452983,0.371428571428571,0.00391508997558798
"TCGA-AG-3891-01A-01W-1073-09","SBS1",0.0436628520505239,0.0436628520505239,0.0397643593519882,0.0038984926985357
"VACO10","SBS5",0.675737526705438,0.675737526705438,0.671875,0.00386252670543796
"TCGA-D5-6928-01A-11D-1924-10","SBS20",0.168131355855908,0.168131355855908,0.171986660314435,0.003855304458527
"TCGA-EI-6917-01A-11D-1924-10","SBS5",0.0682331294279699,0.0682331294279699,0.0720757825370675,0.00384265310909761
"TCGA-AG-3881-01A-01W-0899-10","SBS1",0.316181024939319,0.316181024939319,0.32,0.00381897506068102
"TCGA-AG-4001-01A-02W-1073-09","SBS1",0.443006694803603,0.443006694803603,0.439189189189189,0.00381750561441402
"T3080","SBS1",0.316295931221894,0.316295931226676,0.320085166784954,0.00378923556306004
"T3021","SBS5",0.363090237947349,0.363090237947349,0.366858661940629,0.00376842399327998
"C709","SBS44",0.283527190306768,0.283527190306768,0.287292817679558,0.00376562737279001
"TCGA-AY-6196-01A-11D-1719-10","SBS1",0.194059600347457,0.194059600347457,0.190322580645161,0.00373701970229601
"T3024","SBS1",0.367567705723629,0.367567705723651,0.363831308077198,0.00373639764643102
"sysucc-731T","SBS1",0.092115365075679,0.0921153650756791,0.0958466453674121,0.0037312802917331
"TCGA-AG-3892-01A-01W-1073-09","SBS10b",0.262382605898653,0.262382605898653,0.266072919565822,0.00369031366716904
"T2955","SBS5",0.635599993543273,0.635599993543273,0.631944444444444,0.00365554909882904
"CRC-23T","SBS1",0.176062975693772,0.176062975693772,0.172413793103448,0.00364918259032398
"sysucc-783T","SBS1",0.269665209681279,0.269665209681279,0.26603192383086,0.003633285850419
"TCGA-AF-5654-01A-01D-1657-10","SBS1",0.397067086018365,0.397067086018365,0.39344262295082,0.00362446306754499
"TCGA-D5-6540-01A-11D-1719-10","SBS15",0.324088549655868,0.324088549670643,0.327698309492848,0.00360975983698003
"T3509","SBS5",0.41769919954945,0.41769919954945,0.414141414141414,0.00355778540803603
"TCGA-AA-3947-01A-01D-1981-10","SBS20",0.199056092359504,0.199056092359504,0.195498824319785,0.00355726803971901
"T578","SBS5",0.0909438630718655,0.0909438630718655,0.0874030123231401,0.0035408507487254
"TCGA-A6-6781-01A-22D-A270-10","SBS1",0.564043317526176,0.564043317526176,0.567545963229416,0.00350264570323999
"TCGA-AA-3684-01A-02W-0900-09","SBS2",0.0872982679237969,0.0872982679237969,0.0837988826815642,0.0034993852422327
"TCGA-G4-6304-01A-11D-1924-10","SBS5",0.322805132813378,0.322805132813378,0.319306930693069,0.00349820212030905
"TCGA-AG-3892-01A-01W-1073-09","SBS1",0.0396617286391778,0.0396617286391778,0.0361814639576955,0.0034802646814823
"T3436","SBS5",0.509579685891991,0.509579685891991,0.51304347826087,0.00346379236887906
"TCGA-AA-A010-01A-01D-A17O-10","SBS15",0.129905535367125,0.129905535367125,0.126444958207363,0.003460577159762
